batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
2,170,blog-feature,150,Understanding Your Electricity Bill in Nigeria:,nigeria-electricity-tariff,nigeria-electricity-tariff,/blog/nigeria-electricity-tariff/,/assets/img/blog/,nigeria-electricity-tariff.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""Understanding Your Electricity Bill in Nigeria:"". Use article-specific visual cues from this summary: Understand NERC electricity tariff bands in Nigeria. Learn how Band A, B, and C pricing works, how your bill is calculated, and tips to reduce.... Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,171,blog-feature,150,Nigeria Tax Act 2026: Everything That Changed,nigeria-tax-act-2026-changes,nigeria-tax-act-2026-changes,/blog/nigeria-tax-act-2026-changes/,/assets/img/blog/,nigeria-tax-act-2026-changes.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""Nigeria Tax Act 2026: Everything That Changed"". Use article-specific visual cues from this summary: Complete guide to the Nigeria Tax Act 2026 changes for employees. NTA vs PITA, abolished CRA, new tax bands, rent relief, pension, NHF, NHIS &.... Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,172,blog-feature,150,"Nigeria Withholding Tax 2026 | WHT Rates, Exemptions and Filing",nigeria-withholding-tax-2026,nigeria-withholding-tax-2026,/blog/nigeria-withholding-tax-2026/,/assets/img/blog/,nigeria-withholding-tax-2026.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""Nigeria Withholding Tax 2026 | WHT Rates, Exemptions and Filing"". Use article-specific visual cues from this summary: Nigeria withholding tax guide covering deduction points, small-company relief, TIN checks, certificates, exemptions and invoice controls.. Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,173,blog-feature,150,Do You Still Owe Taxes in Nigeria If You Live,nigerian-diaspora-tax,nigerian-diaspora-tax,/blog/nigerian-diaspora-tax/,/assets/img/blog/,nigerian-diaspora-tax.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""Do You Still Owe Taxes in Nigeria If You Live"". Use article-specific visual cues from this summary: Nigerian diaspora tax obligations explained for 2026. Learn if you owe FIRS taxes on foreign income, rental property, and investments while living abroad.. Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,174,blog-feature,150,"Nigerian Land Measurement: Plots, Acres,",nigerian-plot-size,nigerian-plot-size,/blog/nigerian-plot-size/,/assets/img/blog/,nigerian-plot-size.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""Nigerian Land Measurement: Plots, Acres,"". Use article-specific visual cues from this summary: Understand Nigerian plot sizes, acres, and hectares. Learn standard plot dimensions across states, convert between units, and avoid common land buying.... Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,175,blog-feature,150,Free Nigerian Tenancy Agreement Template &,nigerian-tenancy-agreement-template,nigerian-tenancy-agreement-template,/blog/nigerian-tenancy-agreement-template/,/assets/img/blog/,nigerian-tenancy-agreement-template.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""Free Nigerian Tenancy Agreement Template &"". Use article-specific visual cues from this summary: Generate a legally compliant Nigerian tenancy agreement in minutes. Free template covering Lagos Tenancy Law, rent terms, repair obligations, and.... Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,176,blog-feature,150,How Much Does It Cost to Make a Nollywood Movie in 2026?,nollywood-movie-budget,nollywood-movie-budget,/blog/nollywood-movie-budget/,/assets/img/blog/,nollywood-movie-budget.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""How Much Does It Cost to Make a Nollywood Movie in 2026?"". Use article-specific visual cues from this summary: Nollywood movie budget breakdown for 2026. From low-budget to blockbuster, see real costs for cast, crew, equipment, locations, and post-production in.... Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,177,blog-feature,150,NYSC Allowance 2026 - Corps Member Finance Guide,nysc-allowance-financial-guide-2026,nysc-allowance-financial-guide-2026,/blog/nysc-allowance-financial-guide-2026/,/assets/img/blog/,nysc-allowance-financial-guide-2026.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""NYSC Allowance 2026 - Corps Member Finance Guide"". Use article-specific visual cues from this summary: Complete NYSC financial guide 2026. Monthly allowance breakdown, state top-ups, camp expenses, savings tips, side hustles and post-NYSC money plan.. Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,178,blog-feature,150,How Much Do Okada Riders Really Make? Income,okada-rider-income,okada-rider-income,/blog/okada-rider-income/,/assets/img/blog/,okada-rider-income.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""How Much Do Okada Riders Really Make? Income"". Use article-specific visual cues from this summary: Discover how much okada riders earn in Lagos, Kano, Enugu, and other Nigerian cities. Full income breakdown with daily revenue, fuel costs, and net profit.. Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,179,blog-feature,150,How to Read Your Payslip,payslip-explained-africa,payslip-explained-africa,/blog/payslip-explained-africa/,/assets/img/blog/,payslip-explained-africa.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""How to Read Your Payslip"". Use article-specific visual cues from this summary: Understand every line on your payslip. Gross pay, PAYE tax, pension, NHIF/SHIF, UIF explained for Nigerian, Kenyan, and South African employees.. Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,180,blog-feature,150,Paystack Fees Explained: How to Calculate,paystack-fees-explained,paystack-fees-explained,/blog/paystack-fees-explained/,/assets/img/blog/,paystack-fees-explained.webp,1200x630,WebP,"Create an editorial feature image for the AfroTools article ""Paystack Fees Explained: How to Calculate"". Use article-specific visual cues from this summary: Complete breakdown of Paystack fees in Nigeria, local card charges, international rates, hidden costs, and how to reduce them. Includes fee comparison.... Clean badge/poster composition or realistic desk scene, no fake screenshots, no readable small text, no logos, 1200x630 social-card crop.","Static blog feature and OG image candidate. If the article is mirrored in another language, reuse this canonical image unless visible localized text is required."
2,181,country-og,145,Algeria Economy & Natural Resources | AfroAtlas OG banner,algeria,algeria,/tools/afroatlas/country/algeria/,/assets/img/og/countries/,country-algeria.webp,1200x630,WebP,"Create a 1200x630 AfroAtlas country social banner for Algeria Economy & Natural Resources | AfroAtlas. Editorial travel-data style, map contour, flag color accents, one landmark or civic/economic symbol, clean modern composition, no readable text, no logos, no stereotypes.",OG/social share image only for country page; page hero itself is CSS/emoji. Reuse across translations unless visible localized text is needed.
2,182,country-og,145,Angola Economy & Natural Resources | AfroAtlas OG banner,angola,angola,/tools/afroatlas/country/angola/,/assets/img/og/countries/,country-angola.webp,1200x630,WebP,"Create a 1200x630 AfroAtlas country social banner for Angola Economy & Natural Resources | AfroAtlas. Editorial travel-data style, map contour, flag color accents, one landmark or civic/economic symbol, clean modern composition, no readable text, no logos, no stereotypes.",OG/social share image only for country page; page hero itself is CSS/emoji. Reuse across translations unless visible localized text is needed.
2,183,country-og,145,Benin Economy & Natural Resources | AfroAtlas OG banner,benin,benin,/tools/afroatlas/country/benin/,/assets/img/og/countries/,country-benin.webp,1200x630,WebP,"Create a 1200x630 AfroAtlas country social banner for Benin Economy & Natural Resources | AfroAtlas. Editorial travel-data style, map contour, flag color accents, one landmark or civic/economic symbol, clean modern composition, no readable text, no logos, no stereotypes.",OG/social share image only for country page; page hero itself is CSS/emoji. Reuse across translations unless visible localized text is needed.
2,184,country-og,145,Botswana Economy & Natural Resources | AfroAtlas OG banner,botswana,botswana,/tools/afroatlas/country/botswana/,/assets/img/og/countries/,country-botswana.webp,1200x630,WebP,"Create a 1200x630 AfroAtlas country social banner for Botswana Economy & Natural Resources | AfroAtlas. Editorial travel-data style, map contour, flag color accents, one landmark or civic/economic symbol, clean modern composition, no readable text, no logos, no stereotypes.",OG/social share image only for country page; page hero itself is CSS/emoji. Reuse across translations unless visible localized text is needed.
2,185,country-og,145,Burkina Faso Economy & Natural Resources | AfroAtlas OG banner,burkina-faso,burkina-faso,/tools/afroatlas/country/burkina-faso/,/assets/img/og/countries/,country-burkina-faso.webp,1200x630,WebP,"Create a 1200x630 AfroAtlas country social banner for Burkina Faso Economy & Natural Resources | AfroAtlas. Editorial travel-data style, map contour, flag color accents, one landmark or civic/economic symbol, clean modern composition, no readable text, no logos, no stereotypes.",OG/social share image only for country page; page hero itself is CSS/emoji. Reuse across translations unless visible localized text is needed.
2,186,country-og,145,Burundi Economy & Natural Resources | AfroAtlas OG banner,burundi,burundi,/tools/afroatlas/country/burundi/,/assets/img/og/countries/,country-burundi.webp,1200x630,WebP,"Create a 1200x630 AfroAtlas country social banner for Burundi Economy & Natural Resources | AfroAtlas. Editorial travel-data style, map contour, flag color accents, one landmark or civic/economic symbol, clean modern composition, no readable text, no logos, no stereotypes.",OG/social share image only for country page; page hero itself is CSS/emoji. Reuse across translations unless visible localized text is needed.
2,187,country-og,145,Cameroon Economy & Natural Resources | AfroAtlas OG banner,cameroon,cameroon,/tools/afroatlas/country/cameroon/,/assets/img/og/countries/,country-cameroon.webp,1200x630,WebP,"Create a 1200x630 AfroAtlas country social banner for Cameroon Economy & Natural Resources | AfroAtlas. Editorial travel-data style, map contour, flag color accents, one landmark or civic/economic symbol, clean modern composition, no readable text, no logos, no stereotypes.",OG/social share image only for country page; page hero itself is CSS/emoji. Reuse across translations unless visible localized text is needed.
