batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
453,car-hero,391,Mazda Demio / Mazda 2 2011,mazda-demio-2011,mazda-demio-2011,/cars/vehicle/mazda-demio-2011/,/assets/img/cars/mazda/demio/2011/,mazda-demio-2011-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2011. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=hatchback; avoid making a fake advert.
454,car-hero,391,Mazda Demio / Mazda 2 2014,mazda-demio-2014,mazda-demio-2014,/cars/vehicle/mazda-demio-2014/,/assets/img/cars/mazda/demio/2014/,mazda-demio-2014-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=hatchback; avoid making a fake advert.
455,car-hero,391,Mazda Demio / Mazda 2 2020,mazda-demio-2020,mazda-demio-2020,/cars/vehicle/mazda-demio-2020/,/assets/img/cars/mazda/demio/2020/,mazda-demio-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=hatchback; avoid making a fake advert.
456,car-hero,391,Mazda Demio / Mazda 2 2022,mazda-demio-2022,mazda-demio-2022,/cars/vehicle/mazda-demio-2022/,/assets/img/cars/mazda/demio/2022/,mazda-demio-2022-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=hatchback; avoid making a fake advert.
457,car-hero,390,Mercedes-Benz C-Class 2004,mercedes-benz-c-class-2004,mercedes-benz-c-class-2004,/cars/vehicle/mercedes-benz-c-class-2004/,/assets/img/cars/mercedes-benz/c-class/2004/,mercedes-benz-c-class-2004-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz C-Class 2004. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
458,car-hero,390,Mercedes-Benz C-Class 2007,mercedes-benz-c-class-2007,mercedes-benz-c-class-2007,/cars/vehicle/mercedes-benz-c-class-2007/,/assets/img/cars/mercedes-benz/c-class/2007/,mercedes-benz-c-class-2007-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz C-Class 2007. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
459,car-hero,390,Mercedes-Benz C-Class 2010,mercedes-benz-c-class-2010,mercedes-benz-c-class-2010,/cars/vehicle/mercedes-benz-c-class-2010/,/assets/img/cars/mercedes-benz/c-class/2010/,mercedes-benz-c-class-2010-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz C-Class 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
460,car-hero,390,Mercedes-Benz C-Class 2013,mercedes-benz-c-class-2013,mercedes-benz-c-class-2013,/cars/vehicle/mercedes-benz-c-class-2013/,/assets/img/cars/mercedes-benz/c-class/2013/,mercedes-benz-c-class-2013-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz C-Class 2013. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
461,car-hero,389,Mercedes-Benz C-Class 2018,mercedes-benz-c-class-2018,mercedes-benz-c-class-2018,/cars/vehicle/mercedes-benz-c-class-2018/,/assets/img/cars/mercedes-benz/c-class/2018/,mercedes-benz-c-class-2018-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz C-Class 2018. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
462,car-hero,389,Mercedes-Benz C-Class 2020,mercedes-benz-c-class-2020,mercedes-benz-c-class-2020,/cars/vehicle/mercedes-benz-c-class-2020/,/assets/img/cars/mercedes-benz/c-class/2020/,mercedes-benz-c-class-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz C-Class 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
463,car-hero,389,Mercedes-Benz C-Class 2022,mercedes-benz-c-class-2022,mercedes-benz-c-class-2022,/cars/vehicle/mercedes-benz-c-class-2022/,/assets/img/cars/mercedes-benz/c-class/2022/,mercedes-benz-c-class-2022-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz C-Class 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
464,car-hero,389,Mercedes-Benz E-Class 2004,mercedes-benz-e-class-2004,mercedes-benz-e-class-2004,/cars/vehicle/mercedes-benz-e-class-2004/,/assets/img/cars/mercedes-benz/e-class/2004/,mercedes-benz-e-class-2004-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz E-Class 2004. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
465,car-hero,388,Mercedes-Benz E-Class 2007,mercedes-benz-e-class-2007,mercedes-benz-e-class-2007,/cars/vehicle/mercedes-benz-e-class-2007/,/assets/img/cars/mercedes-benz/e-class/2007/,mercedes-benz-e-class-2007-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz E-Class 2007. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
466,car-hero,388,Mercedes-Benz E-Class 2010,mercedes-benz-e-class-2010,mercedes-benz-e-class-2010,/cars/vehicle/mercedes-benz-e-class-2010/,/assets/img/cars/mercedes-benz/e-class/2010/,mercedes-benz-e-class-2010-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz E-Class 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
467,car-hero,388,Mercedes-Benz E-Class 2013,mercedes-benz-e-class-2013,mercedes-benz-e-class-2013,/cars/vehicle/mercedes-benz-e-class-2013/,/assets/img/cars/mercedes-benz/e-class/2013/,mercedes-benz-e-class-2013-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz E-Class 2013. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
468,car-hero,388,Mercedes-Benz E-Class 2016,mercedes-benz-e-class-2016,mercedes-benz-e-class-2016,/cars/vehicle/mercedes-benz-e-class-2016/,/assets/img/cars/mercedes-benz/e-class/2016/,mercedes-benz-e-class-2016-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz E-Class 2016. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
469,car-hero,387,Mercedes-Benz E-Class 2020,mercedes-benz-e-class-2020,mercedes-benz-e-class-2020,/cars/vehicle/mercedes-benz-e-class-2020/,/assets/img/cars/mercedes-benz/e-class/2020/,mercedes-benz-e-class-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz E-Class 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
470,car-hero,387,Mercedes-Benz E-Class 2023,mercedes-benz-e-class-2023,mercedes-benz-e-class-2023,/cars/vehicle/mercedes-benz-e-class-2023/,/assets/img/cars/mercedes-benz/e-class/2023/,mercedes-benz-e-class-2023-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz E-Class 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
471,car-hero,387,Mercedes-Benz G-Wagon 2004,mercedes-benz-g-wagon-2004,mercedes-benz-g-wagon-2004,/cars/vehicle/mercedes-benz-g-wagon-2004/,/assets/img/cars/mercedes-benz/g-wagon/2004/,mercedes-benz-g-wagon-2004-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz G-Wagon 2004. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
472,car-hero,387,Mercedes-Benz G-Wagon 2008,mercedes-benz-g-wagon-2008,mercedes-benz-g-wagon-2008,/cars/vehicle/mercedes-benz-g-wagon-2008/,/assets/img/cars/mercedes-benz/g-wagon/2008/,mercedes-benz-g-wagon-2008-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz G-Wagon 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
473,car-hero,386,Mercedes-Benz G-Wagon 2012,mercedes-benz-g-wagon-2012,mercedes-benz-g-wagon-2012,/cars/vehicle/mercedes-benz-g-wagon-2012/,/assets/img/cars/mercedes-benz/g-wagon/2012/,mercedes-benz-g-wagon-2012-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz G-Wagon 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
