route,locale,pageType,coverageState,sourceFile,englishEquivalent,title,description,h1,titleDuplicateCount,descriptionDuplicateCount,errorCount,reviewCount,signalCodes
/tools/afrokitchen/recipes/brik-tn/,en,tool,native,tools/afrokitchen/recipes/brik-tn/index.html,/tools/afrokitchen/recipes/brik-tn/,Brik a l'Oeuf Recipe | Tunisia | AfroKitchen,"Tunisian brik à l'oeuf, a crisp malsouka pastry filled with egg, tuna, capers, parsley, onion, lemon, and harissa.",Brik a l'Oeuf,1,1,0,0,
/tools/afrokitchen/recipes/bunny-chow-za/,en,tool,native,tools/afrokitchen/recipes/bunny-chow-za/index.html,/tools/afrokitchen/recipes/bunny-chow-za/,Bunny Chow Recipe | South Africa | AfroKitchen,"Durban bunny chow, a hollowed loaf filled with lamb, chicken, bean, or vegetable curry and served with the bread lid for scooping.",Bunny Chow,1,1,0,0,
/tools/afrokitchen/recipes/burundian-brochettes-bi/,en,tool,native,tools/afrokitchen/recipes/burundian-brochettes-bi/index.html,/tools/afrokitchen/recipes/burundian-brochettes-bi/,Burundian Brochettes Recipe | Burundi | AfroKitchen,"Burundian Brochettes is a grill with beef or goat cubes, onion and pili pili. Serve. Get ingredients, steps, timing and serving notes for this Burundi recipe.",Burundian Brochettes,1,1,0,0,
/tools/afrokitchen/recipes/burundian-isombe/,en,tool,native,tools/afrokitchen/recipes/burundian-isombe/index.html,/tools/afrokitchen/recipes/burundian-isombe/,Burundian Isombe Recipe | Burundi | AfroKitchen,"Burundi's version of pounded cassava leaves simmered with palm oil, onions, and a touch of dried fish.",Burundian Isombe,1,1,0,0,
/tools/afrokitchen/recipes/buzio-caboverdiano-cv/,en,tool,native,tools/afrokitchen/recipes/buzio-caboverdiano-cv/index.html,/tools/afrokitchen/recipes/buzio-caboverdiano-cv/,Buzio Caboverdiano Recipe | Cape Verde | AfroKitchen,"Cape Verdean sea snail or conch stew slow-cooked with onion, garlic, tomato, pepper, bay, potatoes, and herbs.",Buzio Caboverdiano,1,1,0,0,
/tools/afrokitchen/recipes/cabidela-de-galinha-ao/,en,tool,native,tools/afrokitchen/recipes/cabidela-de-galinha-ao/index.html,/tools/afrokitchen/recipes/cabidela-de-galinha-ao/,Cabidela de Galinha Recipe | Angola | AfroKitchen,"Angolan-style chicken cabidela braised with vinegar, garlic, onion, bay, and a dark tangy sauce.",Cabidela de Galinha,1,1,0,0,
/tools/afrokitchen/recipes/cachupa-rica-cv/,en,tool,native,tools/afrokitchen/recipes/cachupa-rica-cv/index.html,/tools/afrokitchen/recipes/cachupa-rica-cv/,Cachupa Rica Recipe | Cape Verde | AfroKitchen,"Cape Verde's national dish — a rich, slow-cooked stew of hominy corn, beans, and multiple meats and sausages. The ""rica"" (rich) version is the celebratory...",Cachupa Rica,1,1,0,0,
/tools/afrokitchen/recipes/cafriela-gw/,en,tool,native,tools/afrokitchen/recipes/cafriela-gw/index.html,/tools/afrokitchen/recipes/cafriela-gw/,Cafriela Recipe | Guinea-Bissau | AfroKitchen,"Cafriela is a grill with chicken pieces, lime, garlic, and chili. Serve. Get ingredients, steps, timing and serving notes for this Guinea-Bissau recipe.",Cafriela,1,1,0,0,
/tools/afrokitchen/recipes/caldo-chabeu-gw/,en,tool,native,tools/afrokitchen/recipes/caldo-chabeu-gw/index.html,/tools/afrokitchen/recipes/caldo-chabeu-gw/,Caldo de Chabeu (Palm Fruit Stew) Recipe | Guinea-Bissau,"Caldo de Chabeu is a stew with fish or chicken, palm fruit sauce. Serve. Get ingredients, steps, timing and serving notes for this Guinea-Bissau recipe.",Caldo de Chabeu,1,1,0,0,
/tools/afrokitchen/recipes/caldo-de-mancarra-gw/,en,tool,native,tools/afrokitchen/recipes/caldo-de-mancarra-gw/index.html,/tools/afrokitchen/recipes/caldo-de-mancarra-gw/,Caldo de Mancarra Recipe | Guinea-Bissau | AfroKitchen,"Guinea-Bissau peanut broth with chicken, tomato, sweet potato, ginger, chile, and a creamy mancarra sauce for rice.",Caldo de Mancarra,1,1,0,0,
/tools/afrokitchen/recipes/caldo-mancarra-gw/,en,tool,native,tools/afrokitchen/recipes/caldo-mancarra-gw/index.html,/tools/afrokitchen/recipes/caldo-mancarra-gw/,Caldo de Mancarra (Peanut Stew) Recipe | Guinea-Bissau,"Caldo de Mancarra is a stew with chicken or vegetables, peanut sauce. Serve. Get ingredients, steps, timing and serving notes for this Guinea-Bissau recipe.",Caldo de Mancarra,1,1,0,0,
/tools/afrokitchen/recipes/calulu-de-peixe-ao/,en,tool,native,tools/afrokitchen/recipes/calulu-de-peixe-ao/index.html,/tools/afrokitchen/recipes/calulu-de-peixe-ao/,Calulu de Peixe Recipe | Angola | AfroKitchen,"Angolan fish calulu with fresh fish, dried fish, okra, eggplant, tomato, greens, and palm oil layered into a deep, savory stew.",Calulu de Peixe,1,1,0,0,
/tools/afrokitchen/recipes/calulu-st/,en,tool,native,tools/afrokitchen/recipes/calulu-st/index.html,/tools/afrokitchen/recipes/calulu-st/,Calulu Recipe | São Tomé and Príncipe | AfroKitchen,"São Toméan calulu, dried or smoked fish slowly stewed with okra, tomatoes, eggplant, greens, garlic, chile, and palm oil.",Calulu,1,1,0,0,
/tools/afrokitchen/recipes/cambaboor-dj/,en,tool,native,tools/afrokitchen/recipes/cambaboor-dj/index.html,/tools/afrokitchen/recipes/cambaboor-dj/,Cambaboor Recipe | Djibouti | AfroKitchen,"Cambaboor is a bread with spiced injera batter, nigella and turmeric. Serve. Get ingredients, steps, timing and serving notes for this Djibouti recipe.",Cambaboor,1,1,0,0,
/tools/afrokitchen/recipes/canja-cv/,en,tool,native,tools/afrokitchen/recipes/canja-cv/index.html,/tools/afrokitchen/recipes/canja-cv/,Canja de Galinha Recipe | Cape Verde | AfroKitchen,"A comforting Cape Verdean chicken and rice soup with vegetables and a squeeze of lime. The Cape Verdean version of the Portuguese classic, adapted with loc...",Canja de Galinha,1,1,0,0,
/tools/afrokitchen/recipes/canjeero/,en,tool,native,tools/afrokitchen/recipes/canjeero/index.html,/tools/afrokitchen/recipes/canjeero/,Canjeero Recipe | Somalia | AfroKitchen,"Somali canjeero, a lightly fermented one-sided pancake with a soft, spongy surface and gentle tang.",Canjeero,1,1,0,0,
/tools/afrokitchen/recipes/caril-de-camarao/,en,tool,native,tools/afrokitchen/recipes/caril-de-camarao/index.html,/tools/afrokitchen/recipes/caril-de-camarao/,Caril de Camarao Recipe | Mozambique | AfroKitchen,"Mozambican caril de camarão, prawns simmered briefly in coconut milk, tomato, curry spice, garlic, ginger, and piri-piri.",Caril de Camarao,1,1,0,0,
/tools/afrokitchen/recipes/cassava-leaf-stew-sl/,en,tool,native,tools/afrokitchen/recipes/cassava-leaf-stew-sl/index.html,/tools/afrokitchen/recipes/cassava-leaf-stew-sl/,Cassava Leaf Stew Recipe | Sierra Leone | AfroKitchen,"Sierra Leonean cassava leaf stew with palm oil, beef or chicken, smoked fish, groundnut, onion, garlic, and chile.",Cassava Leaf Stew,1,1,0,0,
/tools/afrokitchen/recipes/cassava-leaves-sl/,en,tool,native,tools/afrokitchen/recipes/cassava-leaves-sl/index.html,/tools/afrokitchen/recipes/cassava-leaves-sl/,Cassava Leaves Recipe | Sierra Leone | AfroKitchen,"Cassava Leaves is a stew with cassava leaves, peanut and smoked fish. Serve. Get ingredients, steps, timing and serving notes for this Sierra Leone recipe.",Cassava Leaves,1,1,0,0,
/tools/afrokitchen/recipes/ceebu-yapp-sn/,en,tool,native,tools/afrokitchen/recipes/ceebu-yapp-sn/index.html,/tools/afrokitchen/recipes/ceebu-yapp-sn/,Ceebu Yapp Recipe | Senegal | AfroKitchen,"Senegalese meat and rice cooked with vegetables, onion, mustard, garlic, chile, and rich stock.",Ceebu Yapp,1,1,0,0,
/tools/afrokitchen/recipes/central-african-peanut-stew-cf/,en,tool,native,tools/afrokitchen/recipes/central-african-peanut-stew-cf/index.html,/tools/afrokitchen/recipes/central-african-peanut-stew-cf/,Central African Peanut Stew Recipe | Central African Republic,"Central African Peanut Stew is a stew with beef or mushrooms, peanut paste. Serve. Get ingredients, steps, timing and serving notes for this Central Africa...",Central African Peanut Stew,1,1,0,0,
/tools/afrokitchen/recipes/chabeu-gw/,en,tool,native,tools/afrokitchen/recipes/chabeu-gw/index.html,/tools/afrokitchen/recipes/chabeu-gw/,Caldo de Chabeu Recipe | Guinea-Bissau | AfroKitchen,"Guinea-Bissau palm-oil broth with okra, tomato, onion, chile, and fish or meat, served over rice.",Caldo de Chabeu,1,1,0,0,
/tools/afrokitchen/recipes/chakalaka-za/,en,tool,native,tools/afrokitchen/recipes/chakalaka-za/index.html,/tools/afrokitchen/recipes/chakalaka-za/,Chakalaka Recipe | South Africa | AfroKitchen,"South African chakalaka, a spicy vegetable relish with carrots, peppers, tomato, baked beans, curry powder, onion, garlic, and chile.",Chakalaka,1,1,0,0,
/tools/afrokitchen/recipes/chakhchoukha-dz/,en,tool,native,tools/afrokitchen/recipes/chakhchoukha-dz/index.html,/tools/afrokitchen/recipes/chakhchoukha-dz/,Chakhchoukha Recipe | Algeria | AfroKitchen,"A rustic Algerian dish of hand-torn flatbread soaked in a rich, spiced tomato and lamb stew with chickpeas. A beloved comfort food from the eastern highlands.",Chakhchoukha,1,1,0,0,
/tools/afrokitchen/recipes/chebakia-ma/,en,tool,native,tools/afrokitchen/recipes/chebakia-ma/index.html,/tools/afrokitchen/recipes/chebakia-ma/,Chebakia Recipe | Morocco | AfroKitchen,"Moroccan sesame, almond, honey, and orange blossom pastries folded into flowers and fried for Ramadan.",Chebakia,1,1,0,0,
/tools/afrokitchen/recipes/chicken-pastilla-ma/,en,tool,native,tools/afrokitchen/recipes/chicken-pastilla-ma/index.html,/tools/afrokitchen/recipes/chicken-pastilla-ma/,Chicken Pastilla Recipe | Morocco | AfroKitchen,"A Moroccan savory-sweet pie of spiced chicken, soft egg sauce, toasted almonds, cinnamon, and crisp pastry.",Chicken Pastilla,1,1,0,0,
/tools/afrokitchen/recipes/chicken-tagine-preserved-lemons-ma/,en,tool,native,tools/afrokitchen/recipes/chicken-tagine-preserved-lemons-ma/index.html,/tools/afrokitchen/recipes/chicken-tagine-preserved-lemons-ma/,Chicken Tagine with Preserved Lemons & Olives Recipe | Morocco,"Moroccan chicken tagine with preserved lemons, olives, saffron, turmeric, onion, parsley, and cilantro.",Chicken Tagine with Preserved Lemons & Olives,1,1,0,0,
/tools/afrokitchen/recipes/chicken-yassa-gm/,en,tool,native,tools/afrokitchen/recipes/chicken-yassa-gm/index.html,/tools/afrokitchen/recipes/chicken-yassa-gm/,Gambian Chicken Yassa Recipe | Gambia | AfroKitchen,"Gambian chicken marinated in mustard, vinegar or lemon, onion, garlic, pepper, then fried and simmered with onion sauce.",Gambian Chicken Yassa,1,1,0,0,
/tools/afrokitchen/recipes/chikanda-zm/,en,tool,native,tools/afrokitchen/recipes/chikanda-zm/index.html,/tools/afrokitchen/recipes/chikanda-zm/,Chikanda (Peanut Snack) Recipe | Zambia | AfroKitchen,"Chikanda is a snack with orchid tuber flour or safe substitute, peanut and chili. Serve. Get ingredients, steps, timing and serving notes for this Zambia r...",Chikanda,1,1,0,0,
/tools/afrokitchen/recipes/chikanda/,en,tool,native,tools/afrokitchen/recipes/chikanda/index.html,/tools/afrokitchen/recipes/chikanda/,Chikanda Recipe | Zambia | AfroKitchen,"Zambian chikanda, African polony made from wild orchid tuber powder, ground peanuts, baking soda, chile, and salt.",Chikanda,1,1,0,0,
/tools/afrokitchen/recipes/chipsi-mayai/,en,tool,native,tools/afrokitchen/recipes/chipsi-mayai/index.html,/tools/afrokitchen/recipes/chipsi-mayai/,Chipsi Mayai Recipe | Tanzania | AfroKitchen,"Tanzanian chipsi mayai, a street-food omelette made with crisp fries, eggs, onion, tomato, and chile.",Chipsi Mayai,1,1,0,0,
/tools/afrokitchen/recipes/chocolate-quente-st/,en,tool,native,tools/afrokitchen/recipes/chocolate-quente-st/index.html,/tools/afrokitchen/recipes/chocolate-quente-st/,Sao Tomean Hot Chocolate Recipe | São Tomé and Príncipe,"São Tomé cacao hot chocolate made with dark chocolate or cacao mass, milk or water, cinnamon, vanilla, sugar, and a pinch of salt.",Sao Tomean Hot Chocolate,1,1,0,0,
/tools/afrokitchen/recipes/chorba-frik-dz/,en,tool,native,tools/afrokitchen/recipes/chorba-frik-dz/index.html,/tools/afrokitchen/recipes/chorba-frik-dz/,Chorba Frik Recipe | Algeria | AfroKitchen,"Algerian tomato, lamb, chickpea, herb, and cracked green wheat soup traditionally served to open Ramadan meals.",Chorba Frik,1,1,0,0,
/tools/afrokitchen/recipes/citronelle-tea-sc/,en,tool,native,tools/afrokitchen/recipes/citronelle-tea-sc/index.html,/tools/afrokitchen/recipes/citronelle-tea-sc/,Citronelle Tea Recipe | Seychelles | AfroKitchen,"Citronelle Tea is a drink with lemongrass, ginger and honey. Serve. Get ingredients, steps, timing and serving notes for this Seychelles recipe.",Citronelle Tea,1,1,0,0,
/tools/afrokitchen/recipes/couscous-royal-dz/,en,tool,native,tools/afrokitchen/recipes/couscous-royal-dz/index.html,/tools/afrokitchen/recipes/couscous-royal-dz/,Couscous Royal Recipe | Algeria | AfroKitchen,"A celebratory Algerian-style couscous with fluffy steamed semolina, lamb, merguez sausage, chickpeas, turnips, carrots, courgettes, and a fragrant broth.",Couscous Royal,1,1,0,0,
/tools/afrokitchen/recipes/dakouin-bj/,en,tool,native,tools/afrokitchen/recipes/dakouin-bj/index.html,/tools/afrokitchen/recipes/dakouin-bj/,Dakouin Recipe | Benin | AfroKitchen,"Mono-region Beninese fish, tomato, and gari dish where cassava granules thicken a deeply seasoned fish broth.",Dakouin,1,1,0,0,
/tools/afrokitchen/recipes/dambou-ne/,en,tool,native,tools/afrokitchen/recipes/dambou-ne/index.html,/tools/afrokitchen/recipes/dambou-ne/,Dambou Recipe | Niger | AfroKitchen,"Nigerien dambou, steamed millet or couscous grains mixed with moringa leaves, onion, chile, oil, and crushed peanuts.",Dambou,1,1,0,0,
/tools/afrokitchen/recipes/dan-wake-ng/,en,tool,native,tools/afrokitchen/recipes/dan-wake-ng/index.html,/tools/afrokitchen/recipes/dan-wake-ng/,Dan Wake Recipe | Nigeria | AfroKitchen,"Hausa bean flour dumplings boiled until tender, then dressed with oil, yaji, onions, tomato, and boiled egg.",Dan Wake,1,1,0,0,
/tools/afrokitchen/recipes/daraba-td/,en,tool,native,tools/afrokitchen/recipes/daraba-td/index.html,/tools/afrokitchen/recipes/daraba-td/,Daraba Recipe | Chad | AfroKitchen,"A Chadian peanut-okra stew with greens, tomato, sweet potato, and a creamy sauce made for boule or rice.",Daraba,1,1,0,0,
/tools/afrokitchen/recipes/deleele-zm/,en,tool,native,tools/afrokitchen/recipes/deleele-zm/index.html,/tools/afrokitchen/recipes/deleele-zm/,Delele Recipe | Zambia | AfroKitchen,"Delele is a side with okra, tomato and groundnut. Serve. Get ingredients, steps, timing and serving notes for this Zambia recipe.",Delele,1,1,0,0,
/tools/afrokitchen/recipes/dholl-puri-mu/,en,tool,native,tools/afrokitchen/recipes/dholl-puri-mu/index.html,/tools/afrokitchen/recipes/dholl-puri-mu/,Dholl Puri (Split Pea Flatbread) Recipe | Mauritius | AfroKitchen,"Dholl Puri is a bread with split pea flour and wheat flour, turmeric and cumin. Serve. Get ingredients, steps, timing and serving notes for this Mauritius...",Dholl Puri,1,1,0,0,
/tools/afrokitchen/recipes/dholl-puri/,en,tool,native,tools/afrokitchen/recipes/dholl-puri/index.html,/tools/afrokitchen/recipes/dholl-puri/,Dholl Puri Recipe | Mauritius | AfroKitchen,"Mauritian dholl puri, thin yellow-split-pea flatbread folded around butter bean curry, rougaille, chutney, and achard.",Dholl Puri,1,1,0,0,
/tools/afrokitchen/recipes/dibi-sn/,en,tool,native,tools/afrokitchen/recipes/dibi-sn/index.html,/tools/afrokitchen/recipes/dibi-sn/,Dibi Recipe | Senegal | AfroKitchen,"Senegalese grilled lamb or meat seasoned simply, grilled over high heat, and served with mustard-onion sauce.",Dibi,1,1,0,0,
/tools/afrokitchen/recipes/dikgobe-bw/,en,tool,native,tools/afrokitchen/recipes/dikgobe-bw/index.html,/tools/afrokitchen/recipes/dikgobe-bw/,Dikgobe Recipe | Botswana | AfroKitchen,"Botswana samp, beans, and peanuts cooked together into a hearty grain-and-legume dish. Get ingredients, steps, timing and serving notes for this Botswana r...",Dikgobe,1,1,0,0,
/tools/afrokitchen/recipes/djabadji-ml/,en,tool,native,tools/afrokitchen/recipes/djabadji-ml/index.html,/tools/afrokitchen/recipes/djabadji-ml/,Djabadji Recipe | Mali | AfroKitchen,"Malian onion-rich red sauce with meat, tomato, garlic, and chile, served over rice or with toh.",Djabadji,1,1,0,0,
/tools/afrokitchen/recipes/djenkoume-tg/,en,tool,native,tools/afrokitchen/recipes/djenkoume-tg/index.html,/tools/afrokitchen/recipes/djenkoume-tg/,Djenkoume Recipe | Togo | AfroKitchen,"Togolese tomato cornmeal dough cooked with onion, garlic, ginger, palm oil, and broth, often served with grilled chicken.",Djenkoume,1,1,0,0,
/tools/afrokitchen/recipes/djiboutian-laxoox/,en,tool,native,tools/afrokitchen/recipes/djiboutian-laxoox/index.html,/tools/afrokitchen/recipes/djiboutian-laxoox/,Djiboutian Laxoox Recipe | Djibouti | AfroKitchen,"Djibouti's spongy fermented crepe made with sorghum and wheat flour — served with honey, ghee, or savory stews.",Djiboutian Laxoox,1,1,0,0,
/tools/afrokitchen/recipes/djouka-fonio-ml/,en,tool,native,tools/afrokitchen/recipes/djouka-fonio-ml/index.html,/tools/afrokitchen/recipes/djouka-fonio-ml/,Djouka de Fonio Recipe | Mali | AfroKitchen,"Malian steamed fonio mixed with roasted peanut powder, okra, onion, and a peppery vegetable garnish.",Djouka de Fonio,1,1,0,0,
/tools/afrokitchen/recipes/dobara-biskra-dz/,en,tool,native,tools/afrokitchen/recipes/dobara-biskra-dz/index.html,/tools/afrokitchen/recipes/dobara-biskra-dz/,Dobara Biskra Recipe | Algeria | AfroKitchen,"Biskra-style chickpea and fava bean stew dressed with garlic, cumin, harissa, lemon, olive oil, and cilantro.",Dobara Biskra,1,1,0,0,
/tools/afrokitchen/recipes/domoda-gm/,en,tool,native,tools/afrokitchen/recipes/domoda-gm/index.html,/tools/afrokitchen/recipes/domoda-gm/,Domoda Recipe | Gambia | AfroKitchen,"Gambian groundnut stew with beef, tomato, pumpkin, chile, lemon, and a creamy peanut sauce served over rice.",Domoda,1,1,0,0,
